#chrom,st,end,accession,mRNA_size,gene_strand,Frag_count,FPM,FPKM
chrI,482606,485408,SPAC24H6.04.1,2802,-,78,33.76775405,12.05130409
chrI,1101684,1103890,SPAC30D11.09.1,2119,-,59,25.5422755,12.05392897
chrI,153069,155583,SPAC5H10.05c.1,2514,-,70,30.30439466,12.05425404
chrI,4424581,4427095,SPNCRNA.986.1,2514,+,70,30.30439466,12.05425404
chrII,197368,200995,SPNCRNA.1324.1,3627,+,101,43.72491229,12.05539352
chrII,2729194,2730774,SPBC18A7.01.1,1580,+,44,19.04847664,12.05599787
chrII,3810896,3812481,SPBC21C3.09c.1,1436,-,40,17.31679695,12.0590508
chrI,2542865,2544911,SPNCRNA.834.1,2046,+,57,24.67643565,12.06081899
chrII,4164563,4167261,SPBC14F5.06.1,2261,+,63,27.27395519,12.06278425
chrII,4203367,4205951,SPNCRNA.576.1,2584,-,72,31.1702345,12.06278425
chrII,4037988,4038940,SPBC215.06c.1,861,-,24,10.39007817,12.06745432
chrII,4109026,4109600,SPNCRNA.1670.1,574,+,16,6.926718779,12.06745432
chrI,4955643,4958764,SPAC1B3.15c.1,3121,-,87,37.66403336,12.06793764
chrI,4718512,4721597,SPAC1834.11c.1,3085,-,86,37.23111344,12.06843223
chrII,3204344,3208235,SPBC776.14.1,3478,+,97,41.9932326,12.07395992
chrI,2029142,2030361,SPAC17H9.14c.1,1219,-,34,14.7192774,12.07487892
chrII,3799184,3801120,SPBC21C3.02c.1,1936,-,54,23.37767588,12.0752458
chrII,2367078,2369193,SPBC19G7.09.1,2115,+,59,25.5422755,12.076726
chrI,1835269,1837060,SPAC1002.19.1,1791,+,50,21.64599618,12.08598335
chrIII,1848358,1852620,SPCC1223.06.1,4262,+,119,51.51747092,12.08762809
chrI,5123327,5129129,SPAC29A4.11.1,5802,-,162,70.13302763,12.08773313
chrI,2783546,2785086,SPAC1805.06c.1,1540,-,43,18.61555672,12.08802384
chrI,2428975,2430742,SPAC6B12.10c.1,1683,-,47,20.34723641,12.08986121
chrI,929842,932197,SPAC1687.15.1,1826,+,51,22.07891611,12.09141079
chrII,2694190,2698128,SPBC4F6.06.1,3938,+,110,47.6211916,12.0927353
chrI,2415951,2418241,SPAC6B12.04c.1,2290,-,64,27.70687511,12.0990721
chrI,2199427,2200071,SPNCRNA.804.1,644,+,18,7.792558626,12.10024631
chrI,848370,849443,SPNCRNA.693.1,1073,+,30,12.98759771,12.10400532
chrI,1531137,1534330,SPAC57A7.06.1,3147,-,88,38.09695328,12.10580022
chrII,4264122,4265302,SPNCRNA.1684.1,1180,-,33,14.28635748,12.10708261
chrIII,1551384,1554137,SPCC1753.05.1,2753,+,77,33.33483412,12.10854854
chrI,3077158,3080590,SPAC16A10.01.1,3432,+,96,41.56031267,12.10964821
chrI,4536974,4540298,SPAC27D7.14c.1,3324,-,93,40.2615529,12.11238054
chrII,2567521,2568343,SPBC29A10.13.1,822,+,23,9.957158244,12.1133312
chrII,597309,599334,SPBC839.02.1,1894,+,53,22.94475595,12.11444348
chrI,5039545,5043440,SPAC22E12.11c.1,3895,-,109,47.18827168,12.11508901
chrII,4187249,4188821,SPBC3F6.02c.1,1572,-,44,19.04847664,12.11735155
chrII,976925,979390,SPBP35G2.07.1,2465,+,69,29.87147473,12.11824533
chrI,3969365,3971294,SPAC11G7.05c.1,1929,-,54,23.37767588,12.11906474
chrI,2832708,2834985,SPAC3F10.09.1,1893,+,53,22.94475595,12.12084308
chrI,231310,233488,SPAC24B11.13.1,2178,+,61,26.40811534,12.12493817
chrI,1807269,1807781,SPAC1002.06c.1,357,-,10,4.329199237,12.12660851
chrII,4375707,4377177,SPBC1539.08.1,1071,+,30,12.98759771,12.12660851
chrII,2709783,2711675,SPBC4F6.11c.1,1892,-,53,22.94475595,12.12724945
chrII,3094848,3096383,SPBC1778.01c.1,1535,-,43,18.61555672,12.12739851
chrII,3652213,3654253,SPBP8B7.11.1,1856,+,52,22.51183603,12.129222
chrIII,2111203,2116520,SPNCRNA.1263.1,5317,+,149,64.50506863,12.13185417
chrII,1771649,1773433,SPNCRNA.1462.1,1784,-,50,21.64599618,12.13340593
chrII,3172322,3172696,SPBC776.01.1,321,+,9,3.896279313,12.13794179
chrIII,285011,285974,SPNCRNA.1124.1,963,-,27,11.68883794,12.13794179
chrII,4387795,4391271,SPBC1289.04c.1,3281,-,92,39.82863298,12.13917494
chrII,2548680,2552601,SPBC29A10.07.1,3921,+,110,47.6211916,12.14516491
chrI,929155,929654,SPAC1687.23c.1,499,-,14,6.060878931,12.14604996
chrI,3532212,3533673,SPAC16E8.17c.1,1461,-,41,17.74971687,12.14901908
chrII,970606,972785,SPBP35G2.05c.1,1995,-,56,24.24351573,12.15213821
chrIII,634258,636996,SPCC31H12.07.1,2565,+,72,31.1702345,12.15213821
chrII,3018105,3019993,SPBC15D4.04.1,1888,+,53,22.94475595,12.15294277
chrII,3387583,3390930,SPBC3B8.04c.1,3098,+,87,37.66403336,12.15753175
chrII,1210790,1212428,SPBC725.05c.1,1638,-,46,19.91431649,12.15770237
chrIII,1525413,1528475,SPNCRNA.1202.1,3062,+,86,37.23111344,12.15908342
chrI,3316816,3317528,SPAPB1E7.10.1,712,+,20,8.658398473,12.16067201
chrIII,511765,513785,SPCC970.02.1,1851,-,52,22.51183603,12.16198597
chrIII,89683,90644,SPCC613.06.1,961,+,27,11.68883794,12.16320285
chrI,4310534,4313061,SPAC25G10.08.1,2527,+,71,30.73731458,12.16355939
chrII,843016,845684,SPBC36.03c.1,2668,-,75,32.46899428,12.16978796
chrI,4675115,4678174,SPAC144.12.1,3059,+,86,37.23111344,12.17100799
chrI,4429630,4431741,SPAC16.04.1,2063,+,58,25.10935557,12.17128239
chrI,4748860,4751456,SPAPYUG7.03c.1,2596,-,73,31.60315443,12.1737883
chrI,1924892,1926539,SPAP14E8.03.1,1458,+,41,17.74971687,12.17401706
chrIII,1826904,1827487,SPCC285.15c.1,533,-,15,6.493798855,12.18348753
chrI,328195,329545,SPAC12G12.10.1,1350,-,38,16.4509571,12.18589415
chrI,2544814,2546981,SPAC4A8.04.1,2167,+,61,26.40811534,12.18648608
chrII,224296,228689,SPBC660.15.1,3907,+,110,47.6211916,12.18868482
chrI,218259,221562,SPAC24B11.10c.1,3303,-,93,40.2615529,12.18938931
chrI,1418899,1420497,SPAC20G8.10c.1,1598,-,45,19.48139657,12.19111174
chrII,4172384,4175788,SPBC14F5.08.1,3338,+,94,40.69447282,12.19127406
chrII,2190644,2194621,SPBC17G9.11c.1,3977,-,112,48.48703145,12.19186106
chrI,5232916,5232987,SPATRNAASP.02.1,71,-,2,0.8658398473,12.19492743
chrII,2485487,2486126,SPNCRNA.08.1,639,-,18,7.792558626,12.19492743
chrII,3549994,3550817,SPBC887.06c.1,639,-,18,7.792558626,12.19492743
chrIII,113715,113786,SPCTRNAGLY.10.1,71,-,2,0.8658398473,12.19492743
chrIII,820566,820637,SPCTRNAGLY.11.1,71,-,2,0.8658398473,12.19492743
chrIII,1068028,1068099,SPCTRNAASP.05.1,71,+,2,0.8658398473,12.19492743
chrIII,2037351,2037422,SPCTRNAGLY.12.1,71,+,2,0.8658398473,12.19492743
chrI,3953831,3956869,SPAC2F3.15.1,2875,+,81,35.06651382,12.19704828
chrII,4071554,4073312,SPBC1347.06c.1,1632,-,46,19.91431649,12.20239981
chrI,5049154,5052429,SPAC22E12.16c.1,2980,-,84,36.36527359,12.20311194
chrI,3233579,3237281,SPAC6G10.09.1,3652,+,103,44.59075214,12.20995404
chrII,1836326,1838630,SPBC28E12.02.1,2304,+,65,28.13979504,12.21345271
chrI,1387892,1390617,SPAC20G8.01.1,2623,+,74,32.03607435,12.21352434
chrI,461685,463599,SPAC24H6.12c.1,1914,+,54,23.37767588,12.21404173
chrII,3390914,3393891,SPNCRNA.1597.1,2977,+,84,36.36527359,12.21540933
chrI,4693680,4698606,SPAC1834.02.1,4926,+,139,60.17586939,12.21597024
chrII,3169408,3171345,SPBC609.05.1,1878,+,53,22.94475595,12.21765493
chrII,2884303,2884916,SPBP4H10.08.1,425,+,12,5.195039084,12.22362137
chrII,3721620,3723072,SPBC25D12.04.1,1452,+,41,17.74971687,12.22432291
chrIII,362374,363826,SPCC594.04c.1,1452,-,41,17.74971687,12.22432291
chrII,4435886,4436842,SPNCRNA.1694.1,956,-,27,11.68883794,12.22681793
chrII,2831723,2834130,SPBC19C7.06.1,2407,+,68,29.43855481,12.23039253
chrI,1737452,1739328,SPACUNK12.02c.1,1628,-,46,19.91431649,12.23238114
chrIII,361355,362629,SPCC594.03.1,1274,+,36,15.58511725,12.23321605
chrIII,2084110,2085030,SPNCRNA.1258.1,920,-,26,11.25591802,12.2346935
chrIII,2301820,2302280,SPNCRNA.1284.1,460,-,13,5.627959008,12.2346935
chrII,1319069,1320617,SPBC30B4.07c.1,1486,-,42,18.18263679,12.23596016
chrII,2040732,2042218,SPBC29A3.02c.1,1486,-,42,18.18263679,12.23596016
chrII,453995,458487,SPBC428.08c.1,4492,-,127,54.98083031,12.2397218
chrI,1305860,1306249,SPNCRNA.169.1,389,+,11,4.76211916,12.24195157
chrII,583607,586015,SPBC354.14c.1,1945,-,55,23.8105958,12.24195157
chrIII,2422706,2423873,SPNCRNA.1297.1,1167,+,33,14.28635748,12.24195157
chrI,5148779,5152492,SPAC26F1.13c.1,3713,+,105,45.45659199,12.24255103
chrIII,265314,268006,SPCC794.08.1,2652,+,75,32.46899428,12.24321051
chrIII,2181203,2182504,SPCC830.02.1,990,+,28,12.12175786,12.24419986
chrIII,464903,466234,SPCC4G3.04c.1,1202,+,34,14.7192774,12.24565508
chrI,300704,301411,SPNCRNA.635.1,707,+,20,8.658398473,12.24667394
chrI,1145304,1146800,SPAC56F8.11.1,1237,+,35,15.15219733,12.24914901
chrI,4533325,4534385,SPAC27D7.12c.1,1060,-,30,12.98759771,12.25245067
chrII,3133219,3136116,SPBC4C3.12.1,2897,-,82,35.49943374,12.25386046
chrI,3395216,3397638,SPAC959.05c.1,2367,-,67,29.00563489,12.25417612
chrII,1224942,1227026,SPBC725.11c.1,2084,-,59,25.5422755,12.2563702
chrI,2891048,2892803,SPACUNK4.10.1,1448,-,41,17.74971687,12.25809176
chrI,2576258,2577995,SPAC4A8.14.1,1695,+,48,20.78015634,12.25967925
chrII,3089996,3090914,SPBC30D10.05c.1,918,+,26,11.25591802,12.2613486
chrI,1607775,1611164,SPAC23H4.01c.1,3389,+,96,41.56031267,12.26329675
chrI,3134961,3138666,SPAC688.11.1,3705,+,105,45.45659199,12.26898569
chrII,949971,950606,SPNCRNA.335.1,635,+,18,7.792558626,12.27174587
chrII,3065904,3067562,SPBC30D10.15.1,1658,-,47,20.34723641,12.27215706
chrI,5220219,5221383,SPAC19D5.06c.1,1164,-,33,14.28635748,12.27350299
chrII,996779,1000175,SPBC146.01.1,3350,+,95,41.12739275,12.27683366
chrII,1520029,1520699,SPBC83.06c.1,670,-,19,8.22547855,12.27683366
chrI,3412268,3414736,SPAC3H5.11.1,2292,-,65,28.13979504,12.27739749
chrIII,1435211,1442233,SPCC61.01c.1,6910,-,196,84.85230504,12.27963893
chrII,2015415,2016296,SPBP23A10.09.1,881,+,25,10.82299809,12.28490135
chrI,1021694,1024135,SPAC139.03.1,2361,+,67,29.00563489,12.28531761
chrII,4079081,4082041,SPNCRNA.1665.1,2960,-,84,36.36527359,12.2855654
chrIII,1781403,1782128,SPCC1442.08c.1,458,-,13,5.627959008,12.2881201
chrI,237073,237848,SPNCRNA.03.1,775,-,22,9.524238321,12.28933977
chrI,1024001,1025903,SPAC139.04c.1,1902,-,54,23.37767588,12.29110193
chrI,4954541,4955675,SPAC1B3.14.1,810,+,23,9.957158244,12.29278796
chrI,414941,418504,SPAC31A2.14.1,3486,+,99,42.85907244,12.29462778
chrI,3846747,3847768,SPNCRNA.941.1,1021,+,29,12.55467779,12.29645229
chrI,4546812,4548985,SPAC637.05c.1,1936,-,55,23.8105958,12.29886147
chrII,1122784,1126031,SPBC1709.12.1,2992,+,85,36.79819351,12.29886147
chrI,5300669,5301956,SPAC11E3.10.1,915,+,26,11.25591802,12.30154974
chrII,2916187,2918985,SPBC1703.02.1,2745,+,78,33.76775405,12.30154974
chrII,1399787,1401863,SPBC17A3.01c.1,2076,-,59,25.5422755,12.30360091
chrIII,2305901,2307857,SPCC965.12.1,1900,+,54,23.37767588,12.30403994
chrII,1088956,1091034,SPBC1734.15.1,1970,+,56,24.24351573,12.30635316
chrI,1708727,1710347,SPAC664.03.1,1583,+,45,19.48139657,12.30663081
chrIII,1665532,1669788,SPCC1902.01.1,4256,-,121,52.38331076,12.30810873
chrIII,278235,279209,SPCC794.15.1,879,+,25,10.82299809,12.31285335
chrIII,447033,450197,SPCC4G3.12c.1,3164,+,90,38.96279313,12.31440997
chrII,1790905,1792295,SPBC18H10.12c.1,949,-,27,11.68883794,12.3170052
chrII,3565748,3567518,SPBC887.13c.1,1687,-,48,20.78015634,12.31781644
chrI,725864,728242,SPAC22G7.01c.1,2179,-,62,26.84103527,12.31805198
chrI,3888557,3891157,SPAC926.04c.1,2600,-,74,32.03607435,12.32156706
chrIII,462719,464714,SPCC4G3.05c.1,1827,+,52,22.51183603,12.32174933
chrI,1774295,1776403,SPNCRNA.761.1,2108,-,60,25.97519542,12.32219897
chrII,3671159,3676674,SPBP8B7.20c.1,5515,-,157,67.96842802,12.32428432
chrII,2884155,2887140,SPNCRNA.1558.1,2985,-,85,36.79819351,12.32770302
chrI,850590,854385,SPAC23G3.01.1,3757,+,107,46.32243183,12.32963317
chrIII,77079,79816,SPCC757.13.1,2737,+,78,33.76775405,12.33750605
chrI,1899820,1901995,SPNCRNA.771.1,2175,-,62,26.84103527,12.34070587
chrII,3970897,3974218,SPBC26H8.10.1,3157,+,90,38.96279313,12.34171464
chrI,3588584,3591355,SPNCRNA.600.1,2771,-,79,34.20067397,12.34235798
chrI,4330992,4333166,SPAC27F1.08.1,2174,+,62,26.84103527,12.34638237
chrIII,1708233,1710511,SPCC191.02c.1,2278,-,65,28.13979504,12.3528512
chrII,177468,180735,SPBC1198.04c.1,2908,-,83,35.93235366,12.35638021
chrIII,2159158,2161295,SPCC1620.08.1,2137,+,61,26.40811534,12.3575645
chrII,2547338,2548692,SPBC29A10.06c.1,1191,-,34,14.7192774,12.35875517
chrIII,1882452,1885849,SPCC297.05.1,3397,+,97,41.9932326,12.36185829
chrI,1235600,1237035,SPAC10F6.15.1,1435,+,41,17.74971687,12.36914068
chrIII,2396195,2398296,SPCP1E11.04c.1,1855,-,53,22.94475595,12.36914068
chrIII,1965429,1966933,SPCC18.06c.1,1504,-,43,18.61555672,12.37736484
chrIII,1834598,1837464,SPCC1223.01.1,2763,+,79,34.20067397,12.37809409
chrI,3012485,3013674,SPNCRNA.875.1,1189,-,34,14.7192774,12.37954365
chrI,1101648,1103816,SPNCRNA.712.1,2168,+,62,26.84103527,12.38055132
chrIII,1587754,1588838,SPNCRNA.582.1,1084,-,31,13.42051763,12.38055132
chrI,3645888,3649035,SPNCRNA.925.1,3147,-,90,38.96279313,12.38093204
chrI,1092386,1094379,SPAC30D11.14c.1,1993,+,57,24.67643565,12.38155326
chrII,3755595,3756574,SPNCRNA.1636.1,979,-,28,12.12175786,12.38177514
chrI,3655123,3656213,SPAC8C9.08.1,874,+,25,10.82299809,12.38329301
chrIII,767788,770340,SPCC1020.08.1,2552,-,73,31.60315443,12.3836812
chrII,2729014,2732404,SPBC18A7.02c.1,3286,-,94,40.69447282,12.38419745
chrII,658623,660231,SPBC947.08c.1,1608,+,46,19.91431649,12.38452518
chrI,5110277,5111962,SPAC29A4.18.1,1538,-,44,19.04847664,12.38522538
chrI,3088783,3089517,SPAC16A10.05c.1,734,-,21,9.091318397,12.38599237
chrII,793150,796314,SPBC530.04.1,2936,+,84,36.36527359,12.38599237
chrII,1296789,1297523,SPNCRNA.570.1,734,-,21,9.091318397,12.38599237
chrI,2795956,2797948,SPAC1805.14.1,1992,+,57,24.67643565,12.3877689
chrI,3166348,3166977,SPNCRNA.892.1,629,-,18,7.792558626,12.38880545
chrIII,1401529,1402672,SPCC622.21.1,594,+,17,7.359638702,12.38996415
chrI,3688459,3691125,SPAC15A10.06.1,2026,+,58,25.10935557,12.39356149
chrII,4381385,4383830,SPBC1289.01c.1,2445,-,70,30.30439466,12.39443544
chrI,617815,622703,SPAC1F3.03.1,4750,+,136,58.87710962,12.39518097
chrI,3991829,3994099,SPAPB15E9.02c.1,2270,-,65,28.13979504,12.39638548
chrII,3650445,3651737,SPNCRNA.575.1,1292,+,37,16.01803718,12.39786159
chrIII,1947836,1952619,SPCC18.01c.1,4783,-,137,59.31002954,12.40017344
chrI,1569612,1571567,SPAC1705.03c.1,1955,-,56,24.24351573,12.40077531
chrII,1049980,1051446,SPBC337.11.1,1466,+,42,18.18263679,12.40289004
chrI,1774257,1776351,SPAC17A5.12.1,2094,+,60,25.97519542,12.40458234
chrI,1927802,1928465,SPAP14E8.05c.1,663,-,19,8.22547855,12.40645332
chrII,1120581,1122015,SPBC1709.11c.1,1291,-,37,16.01803718,12.40746489
chrIII,2237404,2239360,SPCC1919.14c.1,1779,-,51,22.07891611,12.41085785
chrI,4856729,4860090,SPAC4F10.13c.1,3244,-,93,40.2615529,12.41108289
chrI,2105471,2110519,SPAC631.02.1,4534,+,130,56.27959008,12.41279005
chrI,1192701,1195167,SPAC4C5.02c.1,2232,-,64,27.70687511,12.41347451
chrI,1206811,1210630,SPAC10F6.02c.1,3766,-,108,46.75535176,12.41512261
chrI,2536604,2537929,SPAC25H1.08c.1,1325,-,38,16.4509571,12.41581668
chrI,5119514,5121734,SPAC29A4.14c.1,2057,+,59,25.5422755,12.41724623
chrI,3912695,3914761,SPAC323.04.1,1778,+,51,22.07891611,12.41783808
chrII,2325031,2327098,SPBC24C6.04.1,1952,+,56,24.24351573,12.41983388
chrI,2938120,2939967,SPNCRNA.862.1,1847,+,53,22.94475595,12.42271573
chrII,3498387,3502150,SPBPB7E8.02.1,3763,+,108,46.75535176,12.4250204
chrI,5170788,5172112,SPAC26F1.07.1,1324,-,38,16.4509571,12.42519418
chrI,1213254,1216120,SPAC10F6.04.1,2822,+,81,35.06651382,12.42612113
chrII,532192,535263,SPBC1685.15c.1,3031,-,87,37.66403336,12.42627297
chrII,3703745,3705835,SPNCRNA.1632.1,2090,+,60,25.97519542,12.42832317
chrII,3687086,3688150,SPBP8B7.26.1,1010,+,29,12.55467779,12.43037405
chrI,3886096,3886270,SPAC926.10.1,174,-,5,2.164599618,12.44022769
chrII,942687,948223,SPBC646.12c.1,5496,-,158,68.40134794,12.44566011
chrII,1775168,1777010,SPBC18H10.04c.1,1600,-,46,19.91431649,12.44644781
chrI,777176,778498,SPAC4G8.08.1,1113,+,32,13.85343756,12.44693401
chrI,2694903,2698172,SPAC644.13c.1,3269,-,94,40.69447282,12.44859982
chrI,1832316,1833811,SPAC1002.18.1,1495,+,43,18.61555672,12.4518774
chrI,1690186,1691715,SPAC824.04.1,1529,+,44,19.04847664,12.4581273
chrIII,1357739,1358712,SPCC338.10c.1,973,+,28,12.12175786,12.4581273
chrI,2376660,2378678,SPAC22H10.04.1,1840,+,53,22.94475595,12.46997606
chrIII,1880991,1882276,SPCC297.04c.1,972,-,28,12.12175786,12.4709443
chrI,2465368,2467346,SPAC19A8.10.1,1978,-,57,24.67643565,12.47544775
chrI,660083,664108,SPNCRNA.671.1,4025,+,116,50.21871115,12.47669842
chrIII,80381,82220,SPCC613.01.1,1839,+,53,22.94475595,12.47675691
chrI,1356929,1359496,SPNCRNA.736.1,2567,-,74,32.03607435,12.47996663
chrII,4096918,4100074,SPBC56F2.08c.1,3156,+,91,39.39571305,12.48279881
chrIII,223352,225756,SPCC548.05c.1,2254,-,65,28.13979504,12.48438112
chrII,2273904,2276995,SPBC16H5.12c.1,2670,+,77,33.33483412,12.4849566
chrI,1611334,1611958,SPNCRNA.748.1,624,-,18,7.792558626,12.48807472
chrII,828601,832553,SPBC530.15c.1,3952,-,114,49.3528713,12.48807472
chrIII,920085,921872,SPCC24B10.11c.1,1629,-,47,20.34723641,12.49063009
chrII,469368,472140,SPBC428.14.1,2772,+,80,34.63359389,12.49408149
chrIII,170339,174289,SPNCRNA.1115.1,3950,+,114,49.3528713,12.4943978
chrIII,441549,442914,SPCC4G3.15c.1,1178,+,34,14.7192774,12.49514211
chrI,3922353,3923496,SPAC2F3.01.1,1143,+,33,14.28635748,12.49900042
chrI,1034295,1035992,SPAC23C4.03.1,1697,+,49,21.21307626,12.50033958
chrI,3449834,3452853,SPAC3A11.09.1,2804,-,81,35.06651382,12.50588938
chrII,454107,456553,SPBC428.07.1,2319,+,67,29.00563489,12.50782013
chrI,358612,359235,SPNCRNA.641.1,623,+,18,7.792558626,12.50811978
chrI,2604050,2605296,SPAC823.13c.1,1246,-,36,15.58511725,12.50811978
chrI,2980427,2981839,SPAPB1A11.02.1,1315,+,38,16.4509571,12.51023354
chrII,4444124,4446200,SPBC8E4.01c.1,2076,+,60,25.97519542,12.51213652
chrI,2746666,2748180,SPAC6F6.08c.1,1176,-,34,14.7192774,12.51639235
chrII,1320594,1323215,SPBC30B4.08.1,2421,+,70,30.30439466,12.51730469
chrII,544750,547039,SPBC354.02c.1,1833,-,53,22.94475595,12.51759736
chrII,4054163,4055996,SPNCRNA.1661.1,1833,-,53,22.94475595,12.51759736
chrI,3467902,3470242,SPAC3A11.02.1,2282,-,66,28.57271496,12.52090927
chrIII,541062,546012,SPCC962.01.1,4770,+,138,59.74294947,12.52472735
chrII,358509,359373,SPNCRNA.1345.1,864,-,25,10.82299809,12.52661816
chrII,2927959,2931207,SPBC1703.07.1,2937,+,85,36.79819351,12.52917723
chrII,3347170,3350452,SPBC11C11.02.1,3075,+,89,38.52987321,12.53004007
chrII,2678671,2680283,SPBC3E7.10.1,1451,+,42,18.18263679,12.53110737
chrI,4153990,4154750,SPNCRNA.965.1,760,-,22,9.524238321,12.53189253
chrI,2954211,2955627,SPNCRNA.864.1,1416,+,41,17.74971687,12.53511078
chrI,2790111,2791285,SPAC1805.09c.1,1174,-,34,14.7192774,12.537715
chrII,432522,434527,SPBC582.08.1,1761,+,51,22.07891611,12.537715
chrI,5179651,5181308,SPAC26F1.03.1,1657,-,48,20.78015634,12.54083062
chrII,2616236,2617444,SPBC25B2.10.1,1208,+,35,15.15219733,12.54320971
chrIII,1634986,1640571,SPCC663.03.1,5073,+,147,63.63922878,12.54469323
chrII,1493051,1495570,SPBC11B10.05c.1,2519,-,73,31.60315443,12.54591283
chrII,717887,718991,SPBC119.03.1,1104,+,32,13.85343756,12.54840358
chrII,2373929,2376516,SPBC19G7.13.1,2587,+,75,32.46899428,12.55082887
chrI,1057700,1061166,SPAC23C4.17.1,3173,+,92,39.82863298,12.55235833
chrI,5089814,5094848,SPAC1006.09.1,5034,+,146,63.20630886,12.55588178
chrI,4323521,4325624,SPNCRNA.977.1,2103,+,61,26.40811534,12.55735394
chrI,2803885,2808253,SPAC1805.17.1,4102,+,119,51.51747092,12.55911041
chrI,4111969,4113727,SPAC23A1.18c.1,1758,-,51,22.07891611,12.55911041
chrI,2363498,2367108,SPAC17G8.13c.1,3447,-,100,43.29199237,12.55932474
chrI,3900129,3907056,SPAC926.09c.1,6927,-,201,87.01690466,12.56198999
chrI,2924744,2926536,SPNCRNA.859.1,1792,+,52,22.51183603,12.5624085
chrI,3913471,3915606,SPAC323.05c.1,1964,-,57,24.67643565,12.5643766
chrI,3615584,3617100,SPAC17G6.13.1,1516,+,44,19.04847664,12.56495821
chrI,3876713,3877850,SPNCRNA.944.1,1137,-,33,14.28635748,12.56495821
chrIII,720638,721568,SPNCRNA.1154.1,930,-,27,11.68883794,12.56864295
chrIII,968167,968477,SPNCRNA.06.1,310,-,9,3.896279313,12.56864295
chrII,886480,887647,SPBC713.10.1,1102,+,32,13.85343756,12.57117746
chrI,1260289,1262985,SPAC1420.01c.1,2651,-,77,33.33483412,12.57443762
chrI,3072854,3073852,SPNCRNA.883.1,998,-,29,12.55467779,12.57983746
chrI,4791891,4795263,SPAC22F8.05.1,3372,+,98,42.42615252,12.58189577
chrI,736519,738893,SPNCRNA.678.1,2374,-,69,29.87147473,12.58276105
chrI,4724741,4726846,SPAC17D4.02.1,2064,+,60,25.97519542,12.5848815
chrII,2411189,2411361,SPSNORNA.34.1,172,+,5,2.164599618,12.5848815
chrII,4226723,4228615,SPBC16G5.08.1,1892,+,55,23.8105958,12.5848815
chrIII,148546,150823,SPCC320.09.1,1995,-,58,25.10935557,12.58614314
chrI,431366,433274,SPAC13C5.05c.1,1823,-,53,22.94475595,12.58626218
chrII,2809082,2809873,SPNCRNA.1551.1,791,+,23,9.957158244,12.58806352
chrII,2491802,2495218,SPBC557.04.1,3267,+,95,41.12739275,12.58873362
chrI,1290930,1293853,SPAC1565.01.1,2923,+,85,36.79819351,12.58918697
chrII,889338,891607,SPNCRNA.1395.1,2269,+,66,28.57271496,12.59264652
chrII,4222735,4225382,SPBC16G5.06.1,2647,+,77,33.33483412,12.59343941
chrII,3015405,3018155,SPBC15D4.03.1,2750,+,80,34.63359389,12.59403414
chrII,1059367,1061635,SPBC1734.01c.1,2268,-,66,28.57271496,12.59819884
chrII,3643792,3645580,SPBP8B7.07c.1,1615,-,47,20.34723641,12.598908
chrII,2552925,2553784,SPNCRNA.1527.1,859,+,25,10.82299809,12.59953212
chrI,3146947,3150486,SPAC3G9.14.1,3539,-,103,44.59075214,12.59981694
chrII,3466567,3469109,SPNCRNA.1601.1,2542,+,74,32.03607435,12.60270431
chrII,4014997,4016577,SPNCRNA.1656.1,1580,+,46,19.91431649,12.60399778
chrI,4604879,4606871,SPAC1093.07.1,1992,-,58,25.10935557,12.60509818
chrI,2591412,2592545,SPAC823.07.1,1133,+,33,14.28635748,12.60931817
chrI,4049490,4049696,SPNCRNA.956.1,206,-,6,2.597519542,12.60931817
chrIII,105534,107848,SPCC330.02.1,2266,+,66,28.57271496,12.60931817
chrIII,141428,141634,SPNCRNA.457.1,206,-,6,2.597519542,12.60931817
chrIII,819848,820157,SPCC1393.14.1,309,-,9,3.896279313,12.60931817
chrII,384207,386095,SPBC106.06.1,1888,+,55,23.8105958,12.61154439
chrII,3231325,3232080,SPBC19F8.02.1,755,+,22,9.524238321,12.61488519
chrIII,496117,499892,SPCC970.08.1,3775,-,110,47.6211916,12.61488519
chrIII,1992538,1994119,SPCC290.02.1,1407,+,41,17.74971687,12.61529273
chrIII,912456,915238,SPCC24B10.07.1,2711,+,79,34.20067397,12.61551972
