#chrom,st,end,accession,mRNA_size,gene_strand,Frag_count,FPM,FPKM
chrIII,1614961,1616219,SPCC777.10c.1,752,-,49,12.06427947,16.04292482
chrI,3884438,3887309,SPAC926.02.1,2715,+,177,43.57913195,16.05124565
chrIII,874031,877803,SPCC16A11.04.1,3772,+,246,60.56760711,16.05715989
chrI,520173,522766,SPAC227.14.1,2407,+,157,38.65493625,16.05938357
chrII,460830,464017,SPBC428.10.1,3187,+,208,51.21163528,16.068916
chrI,4417363,4418680,SPAC29E6.09.1,1317,+,86,21.17404151,16.07748027
chrIII,2123638,2124434,SPNCRNA.1265.1,796,+,52,12.80290882,16.08405631
chrI,846021,849480,SPAC521.04c.1,3459,-,226,55.64341141,16.08656011
chrII,541152,543168,SPBC649.05.1,1974,+,129,31.76106227,16.0896972
chrI,715376,716978,SPAC1296.04.1,1207,+,79,19.45057302,16.1148078
chrII,3290695,3294106,SPBC20F10.05.1,3329,+,218,53.67373313,16.12307994
chrIII,668411,671378,SPCC16C4.06c.1,2809,-,184,45.30260044,16.12766125
chrII,4104213,4106013,SPBC56F2.06.1,1800,-,118,29.05275463,16.14041924
chrI,697190,703040,SPAC22F3.05c.1,5579,+,366,90.11278132,16.15213861
chrI,2358027,2359871,SPAC17G8.10c.1,1844,-,121,29.79138399,16.15584815
chrII,2101253,2103827,SPBC23G7.04c.1,2574,-,169,41.60945367,16.16528892
chrI,152850,155515,SPAC5H10.04.1,2665,+,175,43.08671238,16.16762191
chrI,315393,317585,SPAC12G12.16c.1,2192,+,144,35.45420904,16.17436544
chrIII,2237404,2239360,SPCC1919.14c.1,1779,-,117,28.80654485,16.1925491
chrI,2984732,2988911,SPAPB1A11.04c.1,4179,-,275,67.70769088,16.20188822
chrI,1600908,1601622,SPNCRNA.746.1,714,+,47,11.5718599,16.20708669
chrI,590690,592152,SPAC3H8.03.1,1291,+,85,20.92783173,16.21055904
chrI,2626415,2628282,SPAC7D4.06c.1,1867,+,123,30.28380356,16.22056966
chrI,872882,874248,SPAC23G3.04.1,1366,+,90,22.15888065,16.22172815
chrI,3440091,3441229,SPNCRNA.561.1,1138,-,75,18.46573388,16.22647968
chrI,4041808,4044613,SPAC19G12.01c.1,2579,-,170,41.85566345,16.22941584
chrI,1890528,1892090,SPAPB1A10.14.1,1562,+,103,25.35960786,16.23534434
chrI,1866752,1868268,SPAPB1A10.05.1,1516,+,100,24.6209785,16.24075099
chrI,4001692,4003982,SPAC27E2.01.1,2137,+,141,34.71557969,16.24500687
chrIII,997354,998839,SPCC1795.01c.1,1485,+,98,24.12855893,16.24818783
chrI,4578163,4580722,SPAC12B10.03.1,2559,+,169,41.60945367,16.26004442
chrII,1438541,1442780,SPBP22H7.05c.1,4239,-,280,68.9387398,16.26297235
chrIII,1655665,1660080,SPCC663.12.1,4415,+,292,71.89325723,16.28386347
chrII,1543491,1544843,SPBC83.18c.1,1299,-,86,21.17404151,16.3002629
chrI,1911835,1915897,SPAC110.02.1,4062,+,269,66.23043217,16.30488237
chrII,2764128,2765263,SPBC336.13c.1,996,-,66,16.24984581,16.31510624
chrI,3180425,3181164,SPAC3G9.02.1,739,-,49,12.06427947,16.32514136
chrII,532192,535263,SPBC1685.15c.1,3031,-,201,49.48816679,16.32733975
chrI,1899903,1901605,SPAC140.03.1,1522,+,101,24.86718829,16.33849428
chrIII,545804,549313,SPCC962.02c.1,3462,-,230,56.62825055,16.35709144
chrIII,511765,513785,SPCC970.02.1,1851,-,123,30.28380356,16.36077988
chrI,1790361,1791399,SPAC1610.01.1,1038,+,69,16.98847517,16.3665464
chrII,4058185,4059253,SPBC215.14c.1,1068,-,71,17.48089474,16.36787897
chrI,3455155,3456884,SPNCRNA.909.1,1729,-,115,28.31412528,16.37601231
chrII,4020197,4021107,SPBC3B9.17.1,841,+,56,13.78774796,16.39446844
chrI,3401090,3404225,SPAC959.09c.1,2657,-,177,43.57913195,16.40163039
chrII,4397234,4399305,SPBC1289.08.1,2071,+,138,33.97695033,16.40606003
chrII,3005477,3007839,SPBC15D4.01c.1,2189,-,146,35.94662861,16.42148406
chrI,4597465,4599622,SPAC12B10.14c.1,2099,-,140,34.4693699,16.42180558
chrI,3072846,3077223,SPAC24C9.14.1,4377,+,292,71.89325723,16.42523583
chrII,4400382,4402885,SPBC1289.10c.1,2503,-,167,41.1170341,16.42710112
chrII,2608687,2610710,SPBC25B2.07c.1,2023,-,135,33.23832098,16.43021304
chrII,2764285,2765303,SPNCRNA.1548.1,1018,+,68,16.74226538,16.44623318
chrII,3764523,3766439,SPBC31F10.09c.1,1916,-,128,31.51485248,16.44825286
chrI,4734086,4737598,SPAC458.03.1,3512,+,235,57.85929948,16.47474359
chrI,1021694,1024135,SPAC139.03.1,2361,+,158,38.90114603,16.47655486
chrI,1886751,1888797,SPNCRNA.769.1,2046,-,137,33.73074055,16.48618795
chrI,1734380,1737307,SPAC664.15.1,2927,+,196,48.25711786,16.48688687
chrI,2032008,2033308,SPAC17H9.17c.1,1193,-,80,19.6967828,16.51029573
chrIII,204632,206912,SPNCRNA.1118.1,2280,-,153,37.67009711,16.52197242
chrI,4343821,4346458,SPNCRNA.979.1,2637,+,177,43.57913195,16.52602653
chrIII,278235,279209,SPCC794.15.1,879,+,59,14.52637732,16.52602653
chrI,2758790,2760056,SPNCRNA.851.1,1266,+,85,20.92783173,16.53067277
chrII,1271775,1274127,SPBC3D6.03c.1,2352,-,158,38.90114603,16.53960291
chrII,4303022,4305467,SPBC543.03c.1,2306,-,155,38.16251668,16.54922666
chrI,3001749,3004335,SPNCRNA.872.1,2586,-,174,42.84050259,16.56631964
chrI,3246184,3247774,SPAC6G9.03c.1,1501,-,101,24.86718829,16.5670808
chrI,4279660,4281428,SPAC2C4.12c.1,1768,-,119,29.29896442,16.57181245
chrII,2811797,2813211,SPBC19C7.01.1,1366,-,92,22.65130022,16.582211
chrII,184590,186786,SPBC1198.07c.1,2138,-,144,35.45420904,16.58288543
chrII,3214157,3215938,SPBC21.01.1,1692,+,114,28.06791549,16.58860254
chrII,234476,239592,SPBC31E1.01c.1,5046,-,340,83.71132691,16.58964069
chrI,2686070,2687821,SPAC644.07.1,1751,+,118,29.05275463,16.59209288
chrI,175889,180028,SPAC13G6.03.1,4139,+,279,68.69253002,16.59640735
chrI,5224997,5226317,SPNCRNA.1061.1,1320,+,89,21.91267087,16.60050823
chrI,3801219,3804334,SPAC1556.05c.1,2981,-,201,49.48816679,16.60119651
chrII,996779,1000175,SPBC146.01.1,3350,+,226,55.64341141,16.60997356
chrIII,1552593,1554681,SPCC162.12.1,2029,-,137,33.73074055,16.62431767
chrIII,1551329,1552587,SPNCRNA.1204.1,1258,-,85,20.92783173,16.63579628
chrI,4588249,4589793,SPAC12B10.09.1,1257,+,85,20.92783173,16.64903081
chrII,1374988,1375756,SPBC8D2.09c.1,695,-,47,11.5718599,16.65015812
chrI,4716548,4717760,SPAC1834.09.1,1212,+,82,20.18920237,16.65775773
chrII,1412909,1414047,SPBC17A3.06.1,1138,+,77,18.95815345,16.65918581
chrI,896667,897900,SPAC22H12.03.1,1108,+,75,18.46573388,16.6658248
chrI,1502634,1503758,SPAC5D6.06c.1,1078,+,73,17.97331431,16.67283331
chrI,2179174,2181507,SPAC13F5.05.1,2333,+,158,38.90114603,16.67430177
chrII,656116,657873,SPBC947.09.1,1757,-,119,29.29896442,16.67556313
chrI,1153571,1156804,SPAC56F8.16.1,3233,+,219,53.91994292,16.67799039
chrII,1257451,1259192,SPBC651.10.1,1741,+,118,29.05275463,16.68739496
chrII,1393453,1395312,SPBC8D2.19.1,1680,+,114,28.06791549,16.70709255
chrII,2025362,2028676,SPBP23A10.13.1,3314,+,225,55.39720163,16.71611395
chrI,2722667,2724062,SPAPB2B4.06.1,1237,+,84,20.68162194,16.71917699
chrI,757914,762714,SPAC4G8.03c.1,4800,-,326,80.26438992,16.7217479
chrII,1403124,1404185,SPBC17A3.02.1,692,+,47,11.5718599,16.72234089
chrII,561121,564808,SPBC354.08c.1,3651,-,248,61.06002668,16.72419246
chrII,2634226,2636702,SPBC6B1.05c.1,2220,-,151,37.17767754,16.74670159
chrII,2960488,2960729,SPBC2A9.13.1,147,+,10,2.46209785,16.74896497
chrII,358066,359856,SPBC1271.07c.1,1790,+,122,30.03759377,16.78077864
chrII,3058888,3060237,SPBC13E7.11.1,1349,+,92,22.65130022,16.79117882
chrII,926898,928892,SPNCRNA.1398.1,1994,-,136,33.48453076,16.79264331
chrII,387155,388840,SPBC106.08c.1,1685,-,115,28.31412528,16.80363518
chrII,2700734,2701592,SPBC4F6.08c.1,747,-,51,12.55669904,16.80950339
chrI,5361611,5364085,SPAC4D7.07c.1,2474,-,169,41.60945367,16.8186959
chrII,3839328,3844105,SPBC23E6.02.1,4777,+,327,80.5105997,16.85379939
chrI,946891,947942,SPNCRNA.698.1,1051,-,72,17.72710452,16.86689298
chrI,3484542,3486956,SPAC328.05.1,1984,+,136,33.48453076,16.87728365
chrIII,180696,182489,SPCC1235.04c.1,1692,-,116,28.56033506,16.87963065
chrI,3176426,3177452,SPAC3G9.04.1,977,-,67,16.4960556,16.88439672
chrII,2718966,2720391,SPBC4F6.15c.1,1195,-,82,20.18920237,16.89473002
chrI,2705763,2707435,SPAPB2B4.01c.1,1501,-,103,25.35960786,16.89514181
chrI,2169035,2172310,SPAC13F5.01c.1,3190,-,219,53.91994292,16.90280342
chrI,2617855,2620433,SPAC7D4.11c.1,2578,+,177,43.57913195,16.90424048
chrII,4078959,4081564,SPBC1347.10.1,2605,+,179,44.07155152,16.918062
chrI,5315769,5317020,SPNCRNA.1070.1,1251,+,86,21.17404151,16.92569266
chrIII,322505,326767,SPCC736.06.1,4262,+,293,72.13946701,16.92620061
chrI,5343694,5346065,SPAP8A3.14c.1,2371,-,163,40.13219496,16.92627371
chrII,1320981,1323310,SPBC27B12.01c.1,2122,-,146,35.94662861,16.93997578
chrI,153069,155583,SPAC5H10.05c.1,2514,-,173,42.59429281,16.94283723
chrII,3183641,3186195,SPBC776.06c.1,2499,-,172,42.34808302,16.94601161
chrII,1648947,1649671,SPBC21B10.12.1,639,-,44,10.83323054,16.95341243
chrI,1492306,1495689,SPAC5D6.12.1,3383,-,233,57.36687991,16.95739873
chrI,2953727,2954932,SPAPB24D3.04c.1,1205,-,83,20.43541216,16.95884826
chrI,1284396,1285586,SPAPB17E12.12c.1,1190,-,82,20.18920237,16.96571628
chrIII,69194,71282,SPCC757.11c.1,2088,-,144,35.45420904,16.97998517
chrIII,1421145,1425868,SPCC622.13c.1,4723,-,326,80.26438992,16.99436585
chrII,4239332,4242722,SPBC16G5.15c.1,3098,-,214,52.68889399,17.00738993
chrI,2495843,2497780,SPAC23H3.03c.1,1853,-,128,31.51485248,17.00747571
chrI,4931322,4933884,SPNCRNA.1037.1,2562,+,177,43.57913195,17.0098095
chrIII,523959,525001,SPCC10H11.02.1,1042,+,72,17.72710452,17.01257632
chrIII,831121,832140,SPCC2H8.04.1,955,+,66,16.24984581,17.01554535
chrII,3592290,3597002,SPBC16D10.04c.1,4572,-,316,77.80229207,17.01712425
chrII,4210932,4213577,SPBC342.05.1,2645,+,183,45.05639066,17.03455223
chrI,4306510,4310340,SPAC25G10.07c.1,3830,-,265,65.24559303,17.03540288
chrII,725305,730835,SPBC119.07.1,5347,+,370,91.09762046,17.03714615
chrI,3817466,3818781,SPNCRNA.937.1,1315,-,91,22.40509044,17.03809159
chrI,1546285,1550081,SPAC167.07c.1,3694,+,256,63.02970496,17.06272468
chrI,3152025,3157492,SPAC3G9.12.1,5346,-,371,91.34383024,17.086388
chrI,1926603,1927914,SPAP14E8.04.1,1311,+,91,22.40509044,17.09007661
chrI,3817098,3818568,SPAC1F12.08.1,1296,+,90,22.15888065,17.09790174
chrM,18403,18475,SPMchrITTRNAGLU.01.1,72,+,5,1.231048925,17.09790174
chrI,5019370,5021436,SPAC22E12.01.1,2015,+,140,34.4693699,17.10638705
chrII,3222452,3224035,SPNCRNA.1587.1,1583,+,110,27.08307635,17.10870269
chrII,4079081,4082041,SPNCRNA.1665.1,2960,-,206,50.71921571,17.13487017
chrIII,752445,755292,SPCC1020.13c.1,2699,+,188,46.28743958,17.14984794
chrIII,1705005,1706081,SPNCRNA.1219.1,1076,-,75,18.46573388,17.16146271
chrII,3041639,3046042,SPBC13E7.03c.1,4403,-,307,75.586404,17.16702339
chrII,177550,178869,SPNCRNA.1321.1,1319,+,92,22.65130022,17.17308584
chrI,2210809,2214664,SPAC18G6.02c.1,3855,-,269,66.23043217,17.18039745
chrI,2204822,2208418,SPAC1327.01c.1,3596,-,251,61.79865604,17.18538822
chrII,4233867,4236432,SPBC16G5.12c.1,2231,-,156,38.40872646,17.21592401
chrIII,658517,659575,SPNCRNA.1151.1,1058,-,74,18.21952409,17.2207222
chrI,1690121,1691922,SPNCRNA.755.1,1801,-,126,31.02243291,17.22511544
chrI,1368511,1369068,SPNCRNA.739.1,557,-,39,9.602181616,17.23910523
chrII,2482066,2484495,SPBC17F3.02.1,2313,-,162,39.88598517,17.2442651
chrI,3202437,3203222,SPNCRNA.894.1,785,-,55,13.54153818,17.2503671
chrIII,101800,105553,SPNCRNA.1105.1,3753,+,263,64.75317346,17.25370995
chrII,1297698,1298710,SPNCRNA.1427.1,1012,+,71,17.48089474,17.2736114
chrI,3162318,3162854,SPAC3G9.17.1,399,-,28,6.89387398,17.27787965
chrII,637369,639291,SPBC115.02c.1,1922,+,135,33.23832098,17.29361133
chrII,2958678,2960389,SPBC2A9.07c.1,1480,-,104,25.60581764,17.30122814
chrII,658623,660231,SPBC947.08c.1,1608,+,113,27.82170571,17.30205579
chrIII,959198,966014,SPCC1742.01.1,6816,-,479,117.934487,17.30259493
chrI,3544705,3548171,SPAC1B1.04c.1,2959,-,208,51.21163528,17.30707512
chrI,3481504,3484605,SPAC328.04.1,3101,+,218,53.67373313,17.30852407
chrII,2366961,2367928,SPNCRNA.1507.1,967,-,68,16.74226538,17.31361467
chrI,1512682,1514838,SPAC57A7.13.1,1989,-,140,34.4693699,17.32999995
chrI,899282,902080,SPAC22H12.05c.1,2798,-,197,48.50332765,17.33499916
chrII,2335157,2337882,SPNCRNA.1505.1,2725,+,192,47.27227872,17.34762522
chrI,1813739,1815796,SPAC1002.10c.1,2057,-,145,35.70041883,17.35557551
chrII,1061717,1063538,SPBC1734.02c.1,1532,-,108,26.59065678,17.35682558
chrI,4015049,4016557,SPAC27E2.05.1,1459,+,103,25.35960786,17.38149956
chrIII,462719,464714,SPCC4G3.05c.1,1827,+,129,31.76106227,17.38427053
chrIII,1467694,1471912,SPCC11E10.08.1,4218,+,298,73.37051594,17.39462208
chrII,4085348,4086593,SPBC1347.13c.1,1061,-,75,18.46573388,17.40408471
chrII,4243767,4247426,SPBC16G5.16.1,3282,+,232,57.12067012,17.40422612
chrII,454107,456553,SPBC428.07.1,2319,+,164,40.37840474,17.41198997
chrIII,1814080,1816059,SPCC285.10c.1,1979,-,140,34.4693699,17.41756943
chrI,2122489,2124506,SPAC20H4.07.1,1922,+,136,33.48453076,17.42171216
chrIII,1516196,1518230,SPCC584.13.1,2034,+,144,35.45420904,17.43078124
chrI,697959,702533,SPAC22F3.04.1,4360,-,309,76.07882357,17.44927146
chrI,954278,956707,SPAC222.07c.1,2229,-,158,38.90114603,17.45228624
chrI,502576,504324,SPAC227.03c.1,1748,-,124,30.53001334,17.46568269
chrII,926759,928797,SPBC646.03.1,1945,+,138,33.97695033,17.46886907
chrI,2357301,2358388,SPAC17G8.09.1,915,+,65,16.00363603,17.4903126
chrII,1118359,1119457,SPBC1709.09.1,1098,+,78,19.20436323,17.4903126
chrI,4496732,4498140,SPAC17C9.02c.1,1365,+,97,23.88234915,17.49622648
chrI,2495901,2496323,SPNCRNA.558.1,422,+,30,7.386293551,17.50306529
chrI,749522,751846,SPAC22G7.08.1,2207,+,157,38.65493625,17.51469699
chrIII,1431047,1435036,SPCC622.16c.1,3989,-,284,69.92357894,17.52909976
chrI,1968433,1969093,SPAC9G1.14.1,660,-,47,11.5718599,17.53312105
chrII,2106330,2108971,SPBC23G7.06c.1,2639,-,188,46.28743958,17.5397649
chrI,425630,427415,SPAC13C5.02.1,1708,+,122,30.03759377,17.58641322
chrII,3654332,3654416,SPSNORNA.27.1,84,-,6,1.47725871,17.58641322
chrII,4482233,4483799,SPBPB2B2.10c.1,1566,-,112,27.57549592,17.60887351
chrIII,1859962,1860577,SPNCRNA.1236.1,615,+,44,10.83323054,17.61500901
chrII,2042151,2044042,SPBC29A3.03c.1,1831,-,131,32.25348184,17.61522766
chrI,979481,981161,SPAC222.16c.1,1299,-,93,22.89751001,17.62702849
chrIII,1800726,1801508,SPCC285.04.1,782,+,56,13.78774796,17.63139125
chrI,2430774,2432838,SPAC6B12.11.1,1968,+,141,34.71557969,17.64003033
chrII,1843287,1845003,SPBC28E12.04.1,1716,+,123,30.28380356,17.64790417
chrI,2408135,2414091,SPAC6B12.02c.1,5956,-,427,105.1315782,17.6513731
chrI,1342056,1344857,SPAC6F12.15c.1,2692,-,193,47.51848851,17.65174165
chrII,3609216,3611858,SPBC16D10.07c.1,2159,-,155,38.16251668,17.67601514
chrII,122656,127461,SPBC359.05.1,4805,+,345,84.94237583,17.6779138
chrI,3272075,3272699,SPAC6G9.13c.1,473,-,34,8.371132691,17.69795495
chrI,3001824,3003103,SPNCRNA.72.1,1279,-,92,22.65130022,17.71016436
chrI,5315470,5316692,SPAP8A3.02c.1,1222,-,88,21.66646108,17.73032822
chrI,3921017,3921711,SPAC323.08.1,694,+,50,12.31048925,17.73845713
chrI,3732640,3733195,SPNCRNA.932.1,555,-,40,9.848391401,17.74484937
chrIII,363759,365507,SPCC594.05c.1,1748,-,126,31.02243291,17.74738725
chrI,2127198,2128488,SPNCRNA.797.1,1290,-,93,22.89751001,17.75000776
chrIII,1622497,1624475,SPCC777.14.1,1870,+,135,33.23832098,17.7745032
chrII,417140,419867,SPBC106.20.1,2417,+,175,43.08671238,17.8265256
chrIII,2394674,2396196,SPCP1E11.03.1,1381,+,100,24.6209785,17.82836966
chrII,536738,539154,SPNCRNA.1368.1,2416,-,175,43.08671238,17.83390413
chrII,185041,186959,SPNCRNA.1323.1,1918,+,139,34.22316012,17.84314917
chrII,3234547,3235830,SPNCRNA.1589.1,1283,+,93,22.89751001,17.84685114
chrIII,1618145,1619330,SPCC777.17c.1,1006,-,73,17.97331431,17.8661176
chrIII,2111239,2113660,SPCC576.17c.1,2246,-,163,40.13219496,17.86829695
chrI,4053603,4056672,SPAC19G12.07c.1,2673,-,194,47.76469829,17.86932222
chrI,4521374,4523223,SPAC27D7.08c.1,1528,-,111,27.32928614,17.88565847
chrII,1169326,1170675,SPBC409.17c.1,1349,-,98,24.12855893,17.88625569
chrIII,774789,777899,SPCC1020.05.1,3110,-,226,55.64341141,17.89177216
chrI,1576711,1578028,SPAC23H4.17c.1,1252,+,91,22.40509044,17.89543965
chrI,1985661,1991234,SPAC9G1.09.1,5517,+,401,98.73012379,17.89561787
chrII,1834617,1835635,SPNCRNA.1468.1,1018,+,74,18.21952409,17.89737141
chrI,3892008,3892831,SPAC926.05c.1,784,-,57,14.03395775,17.90045631
chrIII,1176686,1177794,SPCC4B3.02c.1,852,+,62,15.26500667,17.9166745
chrI,3310397,3312882,SPAPB1E7.08c.1,2485,-,181,44.56397109,17.93318756
chrI,4019872,4022054,SPAC27E2.07.1,2182,+,159,39.14735582,17.941043
chrII,3373275,3375552,SPBC3B8.10c.1,2277,+,166,40.87082431,17.94941779
chrII,2089943,2090327,SPBC18E5.14c.1,384,-,28,6.89387398,17.95279682
chrI,4871938,4873024,SPAC4F10.19c.1,973,-,71,17.48089474,17.96597609
chrII,2884155,2887140,SPNCRNA.1558.1,2985,-,218,53.67373313,17.98115013
chrII,3367170,3369220,SPBC11C11.11c.1,1821,-,133,32.74590141,17.9823731
chrIII,1790810,1792123,SPCC1442.13c.1,1313,-,96,23.63613936,18.00162937
chrII,2510666,2512567,SPBC365.09c.1,1901,-,139,34.22316012,18.00271442
chrII,4247629,4249733,SPBC16G5.17.1,2104,+,154,37.91630689,18.02105841
chrII,3900975,3904592,SPBC1604.15.1,3617,-,265,65.24559303,18.03859359
chrI,3810248,3810660,SPAC1F12.03c.1,232,-,17,4.185566345,18.04123425
chrII,969007,970048,SPBP35G2.04c.1,764,-,56,13.78774796,18.04679052
chrI,1753773,1755715,SPAC17A5.02c.1,1773,-,130,32.00727205,18.05260691
chrII,402508,404213,SPBC106.13.1,1593,+,117,28.80654485,18.08320455
chrIII,102423,106750,SPCC330.01c.1,4327,-,318,78.29471164,18.09445612
chrII,2739655,2743519,SPBC336.03.1,3864,+,284,69.92357894,18.09616432
chrII,2335175,2337787,SPBC24C6.09c.1,2612,-,192,47.27227872,18.0981159
chrIII,2314399,2317255,SPNCRNA.1286.1,2856,-,210,51.70405485,18.10366066
chrII,973021,976901,SPBP35G2.06c.1,3725,-,274,67.46148109,18.11046472
chrIII,978226,980985,SPCC1795.09.1,2759,-,203,49.98058636,18.11547168
chrII,3734387,3736981,SPBC13G1.05.1,2431,+,179,44.07155152,18.12898047
chrII,3839652,3844097,SPBC23E6.03c.1,4399,-,324,79.77197035,18.13411465
chrIII,2422706,2423873,SPNCRNA.1297.1,1167,+,86,21.17404151,18.14399444
chrIII,1283098,1286259,SPCC1322.01.1,3161,+,233,57.36687991,18.14833278
chrII,2062471,2066165,SPBC29A3.14c.1,3022,-,223,54.90478206,18.16835938
chrII,3491434,3494442,SPNCRNA.1606.1,3008,-,222,54.65857227,18.17106791
chrI,1550049,1550889,SPAC167.06c.1,840,+,62,15.26500667,18.17262699
chrII,2049996,2050956,SPBC29A3.07c.1,867,-,64,15.75742624,18.17465541
chrI,1393081,1393528,SPNCRNA.58.1,447,-,33,8.124922906,18.17656131
chrI,3928624,3929950,SPAC2F3.05c.1,1326,-,98,24.12855893,18.19649995
chrII,3620577,3622414,SPNCRNA.1624.1,1837,+,136,33.48453076,18.22783384
chrII,1007900,1008710,SPBC146.04.1,810,+,60,14.7725871,18.23776185
chrII,1707600,1707681,SPSNORNA.22.1,81,+,6,1.47725871,18.23776185
chrIII,2302441,2305222,SPCC965.10.1,2781,+,206,50.71921571,18.23776185
chrI,2833230,2836168,SPAC3F10.10c.1,2888,-,214,52.68889399,18.24407687
chrI,1148130,1152178,SPAC56F8.14c.1,4048,-,300,73.86293551,18.24677261
chrI,667814,669742,SPAC1D4.13.1,1928,+,143,35.20799926,18.2614104
chrI,2952225,2953762,SPAPB24D3.03.1,1537,+,114,28.06791549,18.26149349
chrI,5288244,5292558,SPAC11E3.05.1,4314,+,320,78.78713121,18.26312731
chrI,3659523,3660197,SPNCRNA.228.1,674,+,50,12.31048925,18.26482085
chrIII,1045457,1047457,SPCC1259.07.1,1954,+,145,35.70041883,18.27042929
chrIII,932736,935154,SPCC24B10.19c.1,1939,-,144,35.45420904,18.28479064
chrIII,848518,849886,SPCC63.07.1,1158,+,86,21.17404151,18.28500994
chrI,3150081,3156856,SPAC3G9.13c.1,6404,+,476,117.1958577,18.300415
chrIII,1041343,1042150,SPCC1259.04.1,753,+,56,13.78774796,18.31042226
chrI,4409772,4410391,SPAC29E6.04.1,618,+,46,11.32565011,18.32629468
chrIII,1462985,1464422,SPCC11E10.06c.1,1437,-,107,26.344447,18.3329485
chrI,434101,435179,SPAC13C5.06c.1,1034,-,77,18.95815345,18.33477122
chrI,3567222,3567861,SPAC17A2.07c.1,537,-,40,9.848391401,18.33964879
chrII,1180587,1184250,SPBC1306.02.1,3557,+,265,65.24559303,18.34287125
chrI,3253201,3254430,SPAC6G9.05.1,1181,+,88,21.66646108,18.34586036
chrI,5119093,5120381,SPNCRNA.1047.1,1288,-,96,23.63613936,18.35103988
chrIII,661445,664355,SPCC16C4.02c.1,2910,-,217,53.42752335,18.35997366
chrII,2733135,2736084,SPBC336.01.1,2909,+,217,53.42752335,18.3662851
chrII,243965,245183,SPBC31E1.03.1,1099,-,82,20.18920237,18.37052081
chrIII,1421591,1424955,SPNCRNA.1195.1,3364,+,251,61.79865604,18.37058741
chrI,5161473,5163360,SPAC26F1.10c.1,1887,+,141,34.71557969,18.39723354
chrII,277940,279285,SPBC800.12c.1,1203,-,90,22.15888065,18.41968466
chrIII,500742,502880,SPCC970.07c.1,2138,+,160,39.3935656,18.42542825
chrI,2234261,2236773,SPAC18G6.10.1,2512,+,188,46.28743958,18.4265285
chrI,919782,920837,SPNCRNA.696.1,1055,-,79,19.45057302,18.4365621
chrI,204385,206081,SPAC24B11.05.1,1696,+,127,31.2686427,18.4366997
chrI,1957460,1961546,SPAC3H1.11.1,4086,+,306,75.34019422,18.43861826
chrIII,1338710,1340098,SPCC132.05c.1,1388,-,104,25.60581764,18.44799542
chrI,4558822,4561448,SPAC637.11.1,2626,+,197,48.50332765,18.4704218
chrII,4180736,4182642,SPBC14F5.12c.1,1906,-,143,35.20799926,18.47219268
chrIII,91152,92898,SPCC613.07.1,1746,+,131,32.25348184,18.47278456
chrI,29763,31069,SPAC977.01.1,1306,+,98,24.12855893,18.47515998
chrIII,2231664,2233381,SPCC1919.11.1,1359,+,102,25.11339807,18.47932161
chrIII,2204096,2205588,SPNCRNA.1271.1,1492,-,112,27.57549592,18.48223587
chrI,3173622,3176405,SPAC3G9.05.1,2649,-,199,48.99574722,18.49594081
chrII,2584027,2586436,SPNCRNA.1531.1,2409,+,181,44.56397109,18.49895022
chrII,1859003,1861332,SPBC3H7.13.1,2329,-,175,43.08671238,18.50009119
chrII,2990177,2994929,SPBC2D10.14c.1,4658,-,350,86.17342476,18.50009119
chrII,1366094,1368875,SPBC8D2.05c.1,2726,-,205,50.47300593,18.51540936
chrII,2947352,2948814,SPNCRNA.1565.1,1462,-,110,27.08307635,18.52467603
chrII,4104162,4105623,SPNCRNA.1668.1,1461,+,110,27.08307635,18.53735548
chrII,205582,206910,SPNCRNA.1327.1,1328,-,100,24.6209785,18.53989345
chrI,256085,257001,SPNCRNA.631.1,916,+,69,16.98847517,18.54637027
chrI,2914479,2920278,SPAC513.05.1,5799,+,437,107.5936761,18.55383274
chrIII,2111203,2116520,SPNCRNA.1263.1,5317,+,401,98.73012379,18.56876505
